metric,buy_and_hold,ma_20_60_no_tc,ma_20_60_realistic_cost
cumulative_return,39.56331005912513,37.44113488747413,37.21084331970236
annualized_return,0.8551422976017575,0.8385800558487115,0.8367372720947082
annualized_volatility,0.5187444163922715,0.3878513475864317,0.38788459872082864
sharpe_ratio,1.6484848233144236,2.162117164390762,2.15718096272477
max_drawdown,-0.6633514983431748,-0.3755181737461911,-0.37551817374619123
number_of_trades,1.0,6.0,6.0
avg_daily_turnover,0.0006622516556291391,0.003973509933774834,0.003973509933774834
